cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+6587	文	2150641	U+7A69	穩	16182	132.903	kSpecializedSemanticVariant
U+58EF	壯	166253	U+58EE	壮	16034	10.369	kSimplifiedVariant,kTraditionalVariant
U+6602	昂	17037	U+663B	昻	15981	1.066	kSemanticVariant
U+514B	克	257851	U+524B	剋	15957	16.159	kSimplifiedVariant,kTraditionalVariant
U+5C05	尅	16658	U+524B	剋	15957	1.044	kSemanticVariant
U+91DD	針	85025	U+937C	鍼	15899	5.348	kSemanticVariant
U+7BB4	箴	17402	U+937C	鍼	15899	1.095	kSemanticVariant
U+6258	托	51812	U+62D3	拓	15722	3.296	kSemanticVariant,kSpecializedSemanticVariant
U+51E1	凡	631954	U+51E2	凢	15680	40.303	kSemanticVariant
U+671F	期	268600	U+901E	逞	15634	17.181	kSpecializedSemanticVariant
U+6C59	汙	24955	U+6C5A	汚	15609	1.599	kSemanticVariant
U+6817	栗	30775	U+6144	慄	15602	1.973	kSimplifiedVariant,kTraditionalVariant
U+6052	恒	129966	U+6046	恆	15542	8.362	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant,kZVariant
U+6127	愧	76788	U+5ABF	媿	15479	4.961	kSemanticVariant
U+7F6E	置	459813	U+5BD8	寘	15424	29.812	kSemanticVariant
U+54A8	咨	46888	U+8AEE	諮	15375	3.050	kSemanticVariant
U+7A97	窗	25122	U+7A93	窓	15341	1.638	kSemanticVariant
U+66F2	曲	301839	U+9EAF	麯	15313	19.711	kSimplifiedVariant,kTraditionalVariant
U+5668	器	265403	U+5650	噐	15118	17.555	kSemanticVariant
U+9F13	鼓	180172	U+76B7	皷	14958	12.045	kSemanticVariant
U+9F14	鼔	33333	U+76B7	皷	14958	2.228	kSemanticVariant
U+5CE8	峨	15233	U+5CE9	峩	14928	1.020	kSemanticVariant
U+846C	葬	124391	U+585F	塟	14837	8.384	kSemanticVariant
U+96B1	隱	202445	U+9690	隐	14817	13.663	kSimplifiedVariant,kTraditionalVariant
U+96A0	隠	103948	U+9690	隐	14817	7.015	kSemanticVariant
U+6232	戲	83299	U+622F	戯	14697	5.668	kSemanticVariant
U+6383	掃	58205	U+57FD	埽	14558	3.998	kSemanticVariant
U+756B	畫	276831	U+7575	畵	14450	19.158	kSemanticVariant
U+7476	瑶	28972	U+7464	瑤	14298	2.026	kSimplifiedVariant,kSpoofingVariant,kTraditionalVariant
U+89A9	覩	56917	U+7779	睹	14266	3.990	kSemanticVariant
U+56DE	回	213262	U+56EC	囬	14237	14.979	kSemanticVariant
U+56D8	囘	44797	U+56EC	囬	14237	3.147	kSemanticVariant
U+4E26	並	459623	U+5E77	幷	14144	32.496	kSemanticVariant
U+5E76	并	207077	U+5E77	幷	14144	14.641	kSemanticVariant
U+7ADD	竝	33359	U+5E77	幷	14144	2.359	kSemanticVariant
U+53C9	叉	40774	U+91F5	釵	14075	2.897	kSpecializedSemanticVariant
U+7D2F	累	170998	U+7E8D	纍	14066	12.157	kSimplifiedVariant,kTraditionalVariant
U+671D	朝	923482	U+6641	晁	14046	65.747	kSemanticVariant,kSpecializedSemanticVariant
U+7E96	纖	17795	U+780C	砌	14021	1.269	kSemanticVariant
U+53C3	參	469611	U+53C2	参	13949	33.666	kSimplifiedVariant,kTraditionalVariant
U+5154	兔	28549	U+514E	兎	13946	2.047	kSemanticVariant
U+9C49	鱉	22561	U+9F08	鼈	13923	1.620	kSemanticVariant
U+6B81	殁	19024	U+6B7F	歿	13913	1.367	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6B23	欣	60039	U+5FFB	忻	13898	4.320	kSemanticVariant
U+6B61	歡	132327	U+61FD	懽	13869	9.541	kSemanticVariant
U+5556	啖	14439	U+5649	噉	13854	1.042	kSemanticVariant
U+7E3D	總	401081	U+7DEB	緫	13812	29.039	kSemanticVariant
U+5999	妙	372010	U+7385	玅	13771	27.014	kSemanticVariant
U+5C09	尉	166041	U+71A8	熨	13749	12.077	kSpecializedSemanticVariant
U+7DCA	緊	52083	U+260B3	𦂳	13722	3.796	kSemanticVariant
U+4ED9	仙	309058	U+50CA	僊	13668	22.612	kSemanticVariant,kSpecializedSemanticVariant
U+6065	恥	45003	U+803B	耻	13587	3.312	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6E67	湧	32716	U+6D8C	涌	13505	2.423	kSemanticVariant
U+8993	覓	23908	U+8994	覔	13480	1.774	kSemanticVariant
U+676F	杯	55398	U+76C3	盃	13476	4.111	kSemanticVariant
U+75F9	痹	44670	U+75FA	痺	13349	3.346	kSemanticVariant
U+7CE7	糧	118688	U+7CAE	粮	13342	8.896	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6B32	欲	1250062	U+617E	慾	13184	94.817	kSemanticVariant
U+4E5D	九	1349558	U+7396	玖	13179	102.402	kSemanticVariant
U+6416	搖	39768	U+6447	摇	13117	3.032	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant,kZVariant
U+63FA	揺	29485	U+6447	摇	13117	2.248	kZVariant
U+5EE9	廩	21178	U+5EEA	廪	12923	1.639	kSimplifiedVariant,kTraditionalVariant
U+5169	兩	1501881	U+4E21	両	12905	116.380	kSemanticVariant
U+4E24	两	22741	U+4E21	両	12905	1.762	kSemanticVariant
U+7B87	箇	125858	U+4E2A	个	12854	9.791	kSemanticVariant
U+500B	個	91800	U+4E2A	个	12854	7.142	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+8349	草	730490	U+8278	艸	12803	57.056	kSemanticVariant
U+7A97	窗	25122	U+7255	牕	12755	1.970	kSemanticVariant
U+7A93	窓	15341	U+7255	牕	12755	1.203	kSemanticVariant
U+9928	館	99722	U+8218	舘	12748	7.823	kSemanticVariant
U+6F80	澀	63920	U+6F81	澁	12679	5.041	kSemanticVariant
U+516B	八	1438341	U+634C	捌	12618	113.991	kSemanticVariant,kSpecializedSemanticVariant
U+546A	呪	64531	U+5492	咒	12417	5.197	kSemanticVariant
U+65D7	旗	162885	U+65C2	旂	12389	13.148	kSemanticVariant
U+4F86	來	1780533	U+8012	耒	12340	144.290	kSpecializedSemanticVariant
U+50D5	僕	128739	U+4EC6	仆	12196	10.556	kSimplifiedVariant,kTraditionalVariant
U+7559	留	354354	U+7571	畱	12044	29.422	kSemanticVariant
U+8569	蕩	87500	U+76EA	盪	11945	7.325	kSemanticVariant
U+54B3	咳	77940	U+6B2C	欬	11860	6.572	kSemanticVariant,kSpecializedSemanticVariant
U+8AA4	誤	181110	U+609E	悞	11836	15.302	kSemanticVariant
U+81EF	臯	41410	U+768B	皋	11806	3.508	kSemanticVariant
U+65B7	斷	463115	U+65AD	断	11800	39.247	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+514C	兌	20643	U+5151	兑	11750	1.757	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7B8B	箋	42151	U+724B	牋	11689	3.606	kSemanticVariant
U+96B8	隸	38912	U+96B7	隷	11552	3.368	kSemanticVariant,kZVariant
U+8CAC	責	156438	U+62C6	拆	11508	13.594	kSpecializedSemanticVariant
U+8108	脈	431647	U+8847	衇	11491	37.564	kSemanticVariant,kSpecializedSemanticVariant
U+8109	脉	64739	U+8847	衇	11491	5.634	kSemanticVariant,kSpecializedSemanticVariant
U+8FEB	迫	43364	U+5EF9	廹	11431	3.794	kSemanticVariant
U+520B	刋	20081	U+520A	刊	11415	1.759	kSemanticVariant
U+96D5	雕	33648	U+5F6B	彫	11357	2.963	kSemanticVariant
U+4FB6	侶	11362	U+4FA3	侣	11338	1.002	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+67CF	柏	77615	U+5B5B	孛	11316	6.859	kSpecializedSemanticVariant
U+6822	栢	28245	U+5B5B	孛	11316	2.496	kSpecializedSemanticVariant
U+7A97	窗	25122	U+7ABB	窻	11301	2.223	kSemanticVariant
U+7A93	窓	15341	U+7ABB	窻	11301	1.357	kSemanticVariant
U+7255	牕	12755	U+7ABB	窻	11301	1.129	kSemanticVariant
U+5F6C	彬	19661	U+658C	斌	11288	1.742	kSemanticVariant
U+689D	條	203664	U+7CF6	糶	11192	18.197	kSemanticVariant
U+6417	搗	107027	U+64E3	擣	11183	9.571	kSemanticVariant
U+90A0	邠	11768	U+8C73	豳	11147	1.056	kSemanticVariant
U+9B31	鬱	108010	U+6B1D	欝	11128	9.706	kSemanticVariant
U+7FAE	羮	20044	U+7FB9	羹	11106	1.805	kSemanticVariant
U+92EA	鋪	31932	U+8216	舖	11095	2.878	kSemanticVariant,kSpecializedSemanticVariant
U+7A31	稱	622216	U+79E4	秤	10981	56.663	kSpecializedSemanticVariant
U+7DBF	綿	69688	U+7DDC	緜	10972	6.351	kSemanticVariant
U+633D	挽	31593	U+6387	掇	10961	2.882	kSpecializedSemanticVariant
U+7317	猗	16216	U+6B39	欹	10939	1.482	kSemanticVariant
U+458D	䖍	30997	U+8654	虔	10890	2.846	kSemanticVariant
U+5BE8	寨	40471	U+7826	砦	10797	3.748	kSemanticVariant
U+7281	犁	10916	U+7282	犂	10774	1.013	kSemanticVariant
U+75C7	症	126819	U+7665	癥	10753	11.794	kSimplifiedVariant,kTraditionalVariant
U+5965	奥	21336	U+5967	奧	10741	1.986	kSimplifiedVariant,kTraditionalVariant
U+53EB	叫	18232	U+544C	呌	10703	1.703	kSemanticVariant
U+9192	醒	40189	U+60FA	惺	10658	3.771	kSpecializedSemanticVariant
U+968E	階	115694	U+5826	堦	10619	10.895	kSemanticVariant
U+5BC7	寇	53820	U+5BBC	宼	10479	5.136	kSemanticVariant
U+602A	怪	79505	U+6060	恠	10330	7.697	kSemanticVariant
U+80B2	育	77471	U+6BD3	毓	10293	7.527	kSemanticVariant
U+78C1	磁	16348	U+74F7	瓷	10240	1.596	kSemanticVariant
U+7130	焰	22235	U+71C4	燄	10095	2.203	kSemanticVariant
U+69CE	槎	11994	U+6942	楂	10047	1.194	kSemanticVariant
U+9B2C	鬬	21224	U+9B2A	鬪	9927	2.138	kSemanticVariant
U+9EAF	麯	15313	U+9EB4	麴	9900	1.547	kSemanticVariant
U+5156	兖	18087	U+5157	兗	9895	1.828	kSimplifiedVariant,kTraditionalVariant
U+9738	霸	41860	U+8987	覇	9859	4.246	kSemanticVariant
U+8912	褒	41783	U+8943	襃	9825	4.253	kSemanticVariant
U+7CA7	粧	14009	U+599D	妝	9814	1.427	kSemanticVariant
U+9109	鄉	290044	U+9115	鄕	9795	29.611	kSemanticVariant,kZVariant
U+90F7	郷	30320	U+9115	鄕	9795	3.095	kZVariant
U+9396	鎖	22147	U+93BB	鎻	9772	2.266	kSemanticVariant
U+5F5E	彞	10054	U+5F5D	彝	9736	1.033	kSimplifiedVariant,kTraditionalVariant
U+8A87	誇	23251	U+5938	夸	9721	2.392	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5BE2	寢	77841	U+5BDD	寝	9695	8.029	kSimplifiedVariant,kTraditionalVariant
U+535C	卜	103067	U+8514	蔔	9680	10.647	kSimplifiedVariant,kTraditionalVariant
U+87F2	蟲	129066	U+866B	虫	9657	13.365	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+52F3	勳	15003	U+52DB	勛	9649	1.555	kSemanticVariant
U+6108	愈	283251	U+6109	愉	9616	29.456	kSemanticVariant
U+51DB	凛	13338	U+51DC	凜	9591	1.391	kSimplifiedVariant,kTraditionalVariant
U+6D1E	洞	200457	U+5CD2	峒	9582	20.920	kSemanticVariant
U+6CE1	泡	19794	U+7B94	箔	9565	2.069	kSpecializedSemanticVariant
U+8C54	豔	10855	U+8276	艶	9557	1.136	kSemanticVariant
U+6B89	殉	10866	U+72E5	狥	9520	1.141	kSemanticVariant
U+6349	捉	28204	U+6753	杓	9494	2.971	kSpecializedSemanticVariant
U+7D71	統	213698	U+7D82	綂	9475	22.554	kSemanticVariant
U+8207	與	2466087	U+4E0E	与	9450	260.962	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9ECF	黏	15617	U+7C98	粘	9441	1.654	kSemanticVariant,kSpecializedSemanticVariant
U+852D	蔭	10616	U+5ED5	廕	9299	1.142	kSemanticVariant
U+544A	告	372070	U+543F	吿	9290	40.051	kSemanticVariant
U+52FB	勻	47757	U+5300	匀	9288	5.142	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+905E	遞	25010	U+9013	逓	9276	2.696	kSemanticVariant
U+842C	萬	1190052	U+4E07	万	9241	128.780	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+723E	爾	700598	U+5C12	尒	9219	75.995	kSemanticVariant
U+707D	災	110817	U+83D1	菑	9201	12.044	kSemanticVariant
U+707E	灾	17328	U+83D1	菑	9201	1.883	kSemanticVariant
U+5023	倣	19247	U+4EFF	仿	9140	2.106	kSemanticVariant
U+5507	唇	33680	U+8123	脣	9130	3.689	kSemanticVariant
U+9640	陀	182896	U+9641	陁	9112	20.072	kSemanticVariant
U+7C37	簷	23356	U+6A90	檐	9102	2.566	kSemanticVariant
U+535A	博	201196	U+613D	愽	9088	22.139	kSemanticVariant
U+54BD	咽	79837	U+56A5	嚥	9056	8.816	kSemanticVariant,kSpecializedSemanticVariant
U+62CF	拏	25741	U+62FF	拿	9026	2.852	kSemanticVariant
U+9858	願	391970	U+613F	愿	9012	43.494	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+8FEA	迪	16764	U+5EF8	廸	8999	1.863	kSemanticVariant
U+9F8E	龎	13210	U+9F90	龐	8976	1.472	kSemanticVariant
U+6FF5	濵	17935	U+7015	瀕	8941	2.006	kSemanticVariant
U+6FF1	濱	16293	U+7015	瀕	8941	1.822	kSemanticVariant
U+9E7D	鹽	166322	U+5869	塩	8940	18.604	kSemanticVariant
U+65A4	斤	103315	U+89D4	觔	8937	11.560	kSemanticVariant
U+62D3	拓	15722	U+646D	摭	8830	1.781	kSpecializedSemanticVariant
U+64DA	據	236463	U+636E	据	8813	26.831	kSimplifiedVariant,kTraditionalVariant
U+8A34	訴	26803	U+612C	愬	8809	3.043	kSemanticVariant,kSpecializedSemanticVariant
U+7693	皓	25395	U+9865	顥	8803	2.885	kSemanticVariant
U+79AE	禮	1119954	U+793C	礼	8702	128.701	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6EFE	滾	9530	U+83CC	菌	8651	1.102	kSpecializedSemanticVariant
U+5922	夢	249243	U+5923	夣	8612	28.941	kSemanticVariant
U+8C8C	貌	78231	U+7683	皃	8601	9.096	kSemanticVariant
U+8C8E	貎	9447	U+7683	皃	8601	1.098	kSemanticVariant
U+777F	睿	37805	U+53E1	叡	8575	4.409	kSemanticVariant
U+68CA	棊	9536	U+68CB	棋	8541	1.116	kSemanticVariant
U+5480	咀	28530	U+89DC	觜	8519	3.349	kSemanticVariant
U+758A	疊	38118	U+53E0	叠	8513	4.478	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7662	癢	31466	U+75D2	痒	8513	3.696	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+99C1	駁	14716	U+99EE	駮	8507	1.730	kSemanticVariant
U+5D16	崖	60053	U+5393	厓	8496	7.068	kSemanticVariant
U+9D5D	鵝	18613	U+9D5E	鵞	8492	2.192	kSemanticVariant
U+8B66	警	49277	U+5106	儆	8490	5.804	kSemanticVariant
U+7B4D	筍	16651	U+7B0B	笋	8471	1.966	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+633D	挽	31593	U+8F13	輓	8450	3.739	kSimplifiedVariant,kTraditionalVariant
U+6EC5	滅	484774	U+34D5	㓕	8429	57.513	kSpoofingVariant
U+6FD5	濕	223865	U+6EBC	溼	8421	26.584	kSemanticVariant
U+5E61	幡	17504	U+65DB	旛	8410	2.081	kSemanticVariant
U+994B	饋	23529	U+993D	餽	8391	2.804	kSemanticVariant
U+6A3D	樽	25887	U+7F47	罇	8317	3.113	kSemanticVariant
U+7C97	粗	75164	U+9E84	麄	8280	9.078	kSemanticVariant
U+9EA4	麤	29414	U+9E84	麄	8280	3.552	kSemanticVariant
U+4E2D	中	4379716	U+585A	塚	8262	530.104	kSpecializedSemanticVariant
U+7A40	穀	120305	U+7CD3	糓	8254	14.575	kSemanticVariant
U+68C4	棄	163481	U+5F03	弃	8249	19.818	kSimplifiedVariant,kTraditionalVariant
U+895F	襟	29963	U+887F	衿	8205	3.652	kSemanticVariant
U+524E	剎	80047	U+5239	刹	8185	9.780	kSimplifiedVariant,kTraditionalVariant
U+8072	聲	781764	U+58F0	声	8178	95.594	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+51C4	凄	17450	U+6DD2	淒	8154	2.140	kSemanticVariant
U+690E	椎	23503	U+69CC	槌	8063	2.915	kSemanticVariant
U+8602	蘂	8660	U+854A	蕊	8020	1.080	kSemanticVariant
U+95DC	關	255675	U+95A2	関	7984	32.023	kSemanticVariant
U+95D7	闗	129327	U+95A2	関	7984	16.198	kSemanticVariant
U+7897	碗	26550	U+6900	椀	7933	3.347	kSemanticVariant
U+63D2	插	15438	U+633F	挿	7896	1.955	kZVariant
U+963F	阿	448696	U+7A95	窕	7858	57.101	kSpecializedSemanticVariant
U+8B49	證	448827	U+8A3C	証	7796	57.571	kSemanticVariant
U+7167	照	332928	U+70A4	炤	7760	42.903	kSemanticVariant
U+752F	甯	10355	U+5BD7	寗	7757	1.335	kSemanticVariant
U+6751	村	111373	U+90A8	邨	7732	14.404	kSemanticVariant
U+92E4	鋤	13481	U+924F	鉏	7682	1.755	kSemanticVariant
U+8B59	譙	13593	U+8A9A	誚	7662	1.774	kSemanticVariant
U+5F77	彷	10126	U+9AE3	髣	7651	1.323	kSemanticVariant
U+5B70	孰	108078	U+587E	塾	7574	14.270	kSpecializedSemanticVariant
U+7405	琅	25220	U+746F	瑯	7538	3.346	kSemanticVariant
U+6FC2	濂	8498	U+6FD3	濓	7521	1.130	kSpoofingVariant
U+8E0F	踏	33542	U+8E4B	蹋	7485	4.481	kSemanticVariant
U+7FA9	義	1334541	U+4E49	义	7426	179.712	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7A1A	稚	19420	U+7A49	穉	7415	2.619	kSemanticVariant
U+5480	咀	28530	U+5634	嘴	7407	3.852	kSemanticVariant
U+89DC	觜	8519	U+5634	嘴	7407	1.150	kSemanticVariant
U+8E0A	踊	19479	U+8E34	踴	7169	2.717	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5D69	嵩	44519	U+5D27	崧	7168	6.211	kSemanticVariant
U+8B21	謡	12387	U+8B20	謠	7163	1.729	kZVariant
U+90CE	郎	407486	U+90DE	郞	7138	57.087	kZVariant
U+8070	聰	57846	U+8066	聦	7131	8.112	kSemanticVariant
U+74F6	瓶	44832	U+7F3E	缾	7097	6.317	kSemanticVariant
U+6D96	涖	9493	U+8385	莅	7058	1.345	kSemanticVariant
U+7F88	羈	19554	U+898A	覊	7034	2.780	kSemanticVariant
U+9262	鉢	61860	U+7F3D	缽	7030	8.799	kSemanticVariant
U+903C	逼	59580	U+506A	偪	7030	8.475	kSemanticVariant
U+8844	衄	19015	U+8842	衂	7010	2.713	kSemanticVariant
U+8C8D	貍	6995	U+72F8	狸	6984	1.002	kSemanticVariant
U+68A8	梨	47198	U+68C3	棃	6957	6.784	kSemanticVariant
U+7682	皂	34874	U+7681	皁	6942	5.024	kSemanticVariant
U+634D	捍	14187	U+625E	扞	6905	2.055	kSemanticVariant
U+8E64	蹤	26454	U+8E2A	踪	6834	3.871	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8944	襄	123650	U+342E	㐮	6826	18.115	kSemanticVariant
U+8457	著	561722	U+87AB	螫	6825	82.304	kSpecializedSemanticVariant
U+6620	映	56689	U+668E	暎	6796	8.342	kSemanticVariant
U+63A9	掩	72424	U+63DC	揜	6786	10.673	kSemanticVariant,kSpecializedSemanticVariant
U+8D82	趂	8933	U+8D81	趁	6776	1.318	kSemanticVariant
U+7F8C	羌	67337	U+7F97	羗	6585	10.226	kSemanticVariant
U+629B	抛	9608	U+62CB	拋	6576	1.461	kSimplifiedVariant,kTraditionalVariant
U+6BBD	殽	8873	U+6DC6	淆	6537	1.357	kSemanticVariant
U+66F3	曳	18055	U+62FD	拽	6520	2.769	kSpecializedSemanticVariant
U+7707	眇	14558	U+7DF2	緲	6468	2.251	kSemanticVariant
U+732B	猫	7272	U+8C93	貓	6458	1.126	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5FB9	徹	96380	U+6F88	澈	6455	14.931	kSemanticVariant
U+96DC	雜	230486	U+894D	襍	6452	35.723	kSemanticVariant
U+5065	健	69368	U+5FA4	徤	6449	10.756	kSemanticVariant
U+8000	耀	49734	U+71FF	燿	6419	7.748	kSemanticVariant
U+66DC	曜	38460	U+71FF	燿	6419	5.992	kSemanticVariant
U+9867	顧	242409	U+980B	頋	6399	37.882	kSemanticVariant
U+9F07	鼇	8146	U+9C32	鰲	6398	1.273	kSemanticVariant
U+532F	匯	7098	U+6ED9	滙	6383	1.112	kSemanticVariant
U+5862	塢	12624	U+9114	鄔	6363	1.984	kSemanticVariant
U+9910	餐	19423	U+98E1	飡	6358	3.055	kSemanticVariant
U+8A1B	訛	31651	U+8B4C	譌	6348	4.986	kSemanticVariant
U+81D8	臘	38158	U+814A	腊	6322	6.036	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5BB4	宴	89962	U+8B8C	讌	6308	14.262	kSemanticVariant
U+7FFB	翻	166935	U+98DC	飜	6302	26.489	kSemanticVariant
U+7C12	簒	8975	U+7BE1	篡	6272	1.431	kSemanticVariant
U+9EBC	麼	216226	U+9EBD	麽	6220	34.763	kSemanticVariant
U+69D6	槖	10604	U+6A50	橐	6208	1.708	kSemanticVariant
U+9ED8	默	44955	U+563F	嘿	6128	7.336	kSemanticVariant
U+99B1	馱	10021	U+4B7E	䭾	6105	1.641	kSemanticVariant
U+679C	果	524546	U+83D3	菓	6097	86.033	kSemanticVariant
U+207B0	𠞰	9627	U+527F	剿	6089	1.581	kSemanticVariant
U+75B8	疸	12943	U+7649	癉	6025	2.148	kSemanticVariant
U+4EA1	亡	332936	U+4EBE	亾	6010	55.397	kSemanticVariant
U+4FEF	俯	63118	U+982B	頫	6008	10.506	kSemanticVariant
U+6CDD	泝	7228	U+9061	遡	5970	1.211	kSemanticVariant
U+7F83	羃	6835	U+51AA	冪	5951	1.149	kSemanticVariant
U+5F14	弔	44690	U+540A	吊	5948	7.513	kSemanticVariant
U+7BB8	箸	8362	U+7B6F	筯	5938	1.408	kSemanticVariant
U+6EFE	滾	9530	U+6EDA	滚	5932	1.607	kSimplifiedVariant,kTraditionalVariant
U+4EE5	以	10228154	U+382F	㠯	5913	1729.774	kSemanticVariant
U+9061	遡	5970	U+6EAF	溯	5902	1.012	kSemanticVariant
U+53A0	厠	7148	U+5EC1	廁	5894	1.213	kSemanticVariant
U+88DD	裝	25497	U+88C5	装	5879	4.337	kSimplifiedVariant,kTraditionalVariant
U+881F	蠟	25929	U+8721	蜡	5844	4.437	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+5468	周	841046	U+9031	週	5836	144.113	kSemanticVariant
U+9EB5	麵	24646	U+9EAB	麫	5831	4.227	kSemanticVariant
U+596C	奬	16175	U+5968	奨	5824	2.777	kSimplifiedVariant,kTraditionalVariant,kZVariant
U+6597	斗	176249	U+9B25	鬥	5814	30.315	kSimplifiedVariant,kTraditionalVariant
U+9B2C	鬬	21224	U+9B25	鬥	5814	3.650	kSemanticVariant
U+9B2D	鬭	18142	U+9B25	鬥	5814	3.120	kSemanticVariant
U+9B2A	鬪	9927	U+9B25	鬥	5814	1.707	kSemanticVariant
U+6389	掉	18048	U+6AC2	櫂	5777	3.124	kSpecializedSemanticVariant
U+68F9	棹	17484	U+6AC2	櫂	5777	3.026	kSemanticVariant
U+90E4	郤	17045	U+90C4	郄	5770	2.954	kSemanticVariant
U+79C3	秃	6113	U+79BF	禿	5758	1.062	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7DA2	綢	6671	U+7D2C	紬	5738	1.163	kSemanticVariant
U+6D96	涖	9493	U+849E	蒞	5734	1.656	kSemanticVariant
U+8385	莅	7058	U+849E	蒞	5734	1.231	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5A1B	娛	16115	U+5A2F	娯	5725	2.815	kZVariant
U+68CA	棊	9536	U+7881	碁	5714	1.669	kSemanticVariant
U+68CB	棋	8541	U+7881	碁	5714	1.495	kSemanticVariant
U+5E06	帆	23333	U+3836	㠶	5699	4.094	kSemanticVariant
U+7487	璇	6743	U+74BF	璿	5694	1.184	kSemanticVariant
U+4E86	了	325112	U+77AD	瞭	5676	57.278	kSimplifiedVariant,kTraditionalVariant
U+6522	攢	9288	U+6505	攅	5664	1.640	kSemanticVariant
U+80C4	胄	23374	U+5191	冑	5607	4.169	kSemanticVariant
U+7DDA	線	57469	U+7DAB	綫	5593	10.275	kSemanticVariant
U+5742	坂	9951	U+962A	阪	5555	1.791	kSimplifiedVariant,kTraditionalVariant
U+880D	蠍	12836	U+874E	蝎	5537	2.318	kSemanticVariant
U+840A	萊	49730	U+83B1	莱	5511	9.024	kSimplifiedVariant,kTraditionalVariant
U+96D5	雕	33648	U+9D70	鵰	5511	6.106	kSpecializedSemanticVariant
U+5F6B	彫	11357	U+9D70	鵰	5511	2.061	kSpecializedSemanticVariant
U+9F4E	齎	21764	U+8CEB	賫	5487	3.966	kSemanticVariant
U+540C	同	1676895	U+4EDD	仝	5482	305.891	kSemanticVariant
U+9628	阨	6059	U+5443	呃	5449	1.112	kSpecializedSemanticVariant
U+7409	琉	16338	U+7460	瑠	5444	3.001	kSemanticVariant
U+6F80	澀	63920	U+6FC7	濇	5424	11.785	kSemanticVariant
U+6F81	澁	12679	U+6FC7	濇	5424	2.338	kSemanticVariant
U+6191	憑	51457	U+51ED	凭	5404	9.522	kSimplifiedVariant,kTraditionalVariant
U+6C88	沈	155176	U+700B	瀋	5350	29.005	kSimplifiedVariant,kTraditionalVariant
U+6673	晳	5511	U+6670	晰	5345	1.031	kSemanticVariant,kSpecializedSemanticVariant
U+97FB	韻	203022	U+97F5	韵	5324	38.133	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+843C	萼	7548	U+855A	蕚	5311	1.421	kSemanticVariant
U+58FB	壻	16619	U+5A7F	婿	5274	3.151	kSemanticVariant
U+5401	吁	20586	U+7C72	籲	5249	3.922	kSimplifiedVariant,kTraditionalVariant
U+5857	塗	141481	U+6D82	涂	5217	27.119	kSimplifiedVariant,kTraditionalVariant
U+838A	莊	224449	U+5E84	庄	5215	43.039	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5A1B	娛	16115	U+5A31	娱	5210	3.093	kSimplifiedVariant,kTraditionalVariant,kZVariant
U+5A2F	娯	5725	U+5A31	娱	5210	1.099	kZVariant
U+4E09	三	5060189	U+53C1	叁	5202	972.739	kSemanticVariant,kSpecializedSemanticVariant
U+53C4	叄	10352	U+53C1	叁	5202	1.990	kSimplifiedVariant,kTraditionalVariant
U+58AE	墮	111115	U+5815	堕	5142	21.609	kSimplifiedVariant,kTraditionalVariant
U+53A8	厨	14664	U+5EDA	廚	5103	2.874	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+886E	衮	29057	U+889E	袞	5095	5.703	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+61A9	憩	9930	U+6187	憇	5094	1.949	kSemanticVariant
U+78DA	磚	8445	U+750E	甎	5039	1.676	kSemanticVariant
U+51F6	凶	124971	U+342B	㐫	5014	24.924	kSemanticVariant
