variant_type	side	cp_hex	char	count	name
kSpoofingVariant	target	U+99AE	馮	74924	CJK UNIFIED IDEOGRAPH-99AE
kSpoofingVariant	target	U+7A81	突	69101	CJK UNIFIED IDEOGRAPH-7A81
kSpoofingVariant	target	U+6E2C	測	67596	CJK UNIFIED IDEOGRAPH-6E2C
kSpoofingVariant	target	U+6F54	潔	60265	CJK UNIFIED IDEOGRAPH-6F54
kSpoofingVariant	target	U+5DFD	巽	56266	CJK UNIFIED IDEOGRAPH-5DFD
kSpoofingVariant	target	U+6EC4	滄	49095	CJK UNIFIED IDEOGRAPH-6EC4
kSpoofingVariant	target	U+7006	瀆	36356	CJK UNIFIED IDEOGRAPH-7006
kSpoofingVariant	target	U+7476	瑶	32400	CJK UNIFIED IDEOGRAPH-7476
kSpoofingVariant	target	U+59B9	妹	31717	CJK UNIFIED IDEOGRAPH-59B9
kSpoofingVariant	target	U+81ED	臭	31190	CJK UNIFIED IDEOGRAPH-81ED
kSpoofingVariant	target	U+6FC3	濃	28360	CJK UNIFIED IDEOGRAPH-6FC3
kSpoofingVariant	target	U+29516	𩔖	27111	CJK UNIFIED IDEOGRAPH-29516
kSpoofingVariant	target	U+6B04	欄	22502	CJK UNIFIED IDEOGRAPH-6B04
kSpoofingVariant	target	U+652C	攬	18491	CJK UNIFIED IDEOGRAPH-652C
kSpoofingVariant	target	U+53F1	叱	17043	CJK UNIFIED IDEOGRAPH-53F1
kSpoofingVariant	target	U+7422	琢	14718	CJK UNIFIED IDEOGRAPH-7422
kSpoofingVariant	target	U+701D	瀝	12736	CJK UNIFIED IDEOGRAPH-701D
kSpoofingVariant	target	U+7464	瑤	12453	CJK UNIFIED IDEOGRAPH-7464
kSpoofingVariant	target	U+6CAB	沫	10499	CJK UNIFIED IDEOGRAPH-6CAB
kSpoofingVariant	target	U+6F7A	潺	9899	CJK UNIFIED IDEOGRAPH-6F7A
kSpoofingVariant	target	U+6EC2	滂	9757	CJK UNIFIED IDEOGRAPH-6EC2
kSpoofingVariant	target	U+34D5	㓕	9403	CJK UNIFIED IDEOGRAPH-34D5
kSpoofingVariant	target	U+6E6E	湮	9277	CJK UNIFIED IDEOGRAPH-6E6E
kSpoofingVariant	target	U+6FB6	澶	8891	CJK UNIFIED IDEOGRAPH-6FB6
kSpoofingVariant	target	U+51DC	凜	8631	CJK UNIFIED IDEOGRAPH-51DC
kSpoofingVariant	target	U+6FD3	濓	8603	CJK UNIFIED IDEOGRAPH-6FD3
kSpoofingVariant	target	U+62B9	抹	8569	CJK UNIFIED IDEOGRAPH-62B9
kSpoofingVariant	target	U+79E3	秣	8459	CJK UNIFIED IDEOGRAPH-79E3
kSpoofingVariant	target	U+6FC2	濂	8283	CJK UNIFIED IDEOGRAPH-6FC2
kSpoofingVariant	target	U+6E4A	湊	7660	CJK UNIFIED IDEOGRAPH-6E4A
kSpoofingVariant	target	U+6713	朓	7027	CJK UNIFIED IDEOGRAPH-6713
kSpoofingVariant	target	U+6EA7	溧	6795	CJK UNIFIED IDEOGRAPH-6EA7
kSpoofingVariant	target	U+98E1	飡	6421	CJK UNIFIED IDEOGRAPH-98E1
kSpoofingVariant	target	U+6FAE	澮	6060	CJK UNIFIED IDEOGRAPH-6FAE
kSpoofingVariant	target	U+6EF2	滲	5761	CJK UNIFIED IDEOGRAPH-6EF2
kSpoofingVariant	target	U+6F31	漱	5359	CJK UNIFIED IDEOGRAPH-6F31
kSpoofingVariant	target	U+7028	瀨	4992	CJK UNIFIED IDEOGRAPH-7028
kSpoofingVariant	target	U+34D7	㓗	4703	CJK UNIFIED IDEOGRAPH-34D7
kSpoofingVariant	target	U+51DF	凟	4584	CJK UNIFIED IDEOGRAPH-51DF
kSpoofingVariant	target	U+51D1	凑	4422	CJK UNIFIED IDEOGRAPH-51D1
kSpoofingVariant	target	U+67FF	柿	4354	CJK UNIFIED IDEOGRAPH-67FF
kSpoofingVariant	target	U+5098	傘	4225	CJK UNIFIED IDEOGRAPH-5098
kSpoofingVariant	target	U+6710	朐	4096	CJK UNIFIED IDEOGRAPH-6710
kSpoofingVariant	target	U+6CAC	沬	3949	CJK UNIFIED IDEOGRAPH-6CAC
kSpoofingVariant	target	U+5D52	嵒	3859	CJK UNIFIED IDEOGRAPH-5D52
kSpoofingVariant	target	U+6726	朦	3852	CJK UNIFIED IDEOGRAPH-6726
kSpoofingVariant	target	U+6629	昩	3632	CJK UNIFIED IDEOGRAPH-6629
kSpoofingVariant	target	U+6FFC	濼	3478	CJK UNIFIED IDEOGRAPH-6FFC
kSpoofingVariant	target	U+5344	卄	3399	CJK UNIFIED IDEOGRAPH-5344
kSpoofingVariant	target	U+670F	朏	3015	CJK UNIFIED IDEOGRAPH-670F
kSpoofingVariant	target	U+6F8C	澌	2938	CJK UNIFIED IDEOGRAPH-6F8C
kSpoofingVariant	target	U+6E2B	渫	2898	CJK UNIFIED IDEOGRAPH-6E2B
kSpoofingVariant	target	U+8695	蚕	2248	CJK UNIFIED IDEOGRAPH-8695
kSpoofingVariant	target	U+7589	疉	2082	CJK UNIFIED IDEOGRAPH-7589
kSpoofingVariant	target	U+59BA	妺	1925	CJK UNIFIED IDEOGRAPH-59BA
kSpoofingVariant	target	U+6E46	湆	1833	CJK UNIFIED IDEOGRAPH-6E46
kSpoofingVariant	target	U+6E8F	溏	1787	CJK UNIFIED IDEOGRAPH-6E8F
kSpoofingVariant	target	U+6C4A	汊	1700	CJK UNIFIED IDEOGRAPH-6C4A
kSpoofingVariant	target	U+69F1	槱	1642	CJK UNIFIED IDEOGRAPH-69F1
kSpoofingVariant	target	U+82B2	芲	1641	CJK UNIFIED IDEOGRAPH-82B2
kSpoofingVariant	target	U+6718	朘	1463	CJK UNIFIED IDEOGRAPH-6718
kSpoofingVariant	target	U+7042	灂	1435	CJK UNIFIED IDEOGRAPH-7042
kSpoofingVariant	target	U+62BA	抺	1375	CJK UNIFIED IDEOGRAPH-62BA
kSpoofingVariant	target	U+48B4	䢴	1355	CJK UNIFIED IDEOGRAPH-48B4
kSpoofingVariant	target	U+6F78	潸	1013	CJK UNIFIED IDEOGRAPH-6F78
kSpoofingVariant	target	U+6F3C	漼	982	CJK UNIFIED IDEOGRAPH-6F3C
kSpoofingVariant	target	U+889A	袚	841	CJK UNIFIED IDEOGRAPH-889A
kSpoofingVariant	target	U+6663	晣	831	CJK UNIFIED IDEOGRAPH-6663
kSpoofingVariant	target	U+6F3B	漻	779	CJK UNIFIED IDEOGRAPH-6F3B
kSpoofingVariant	target	U+7468	瑨	761	CJK UNIFIED IDEOGRAPH-7468
kSpoofingVariant	target	U+80CA	胊	749	CJK UNIFIED IDEOGRAPH-80CA
kSpoofingVariant	target	U+670C	朌	669	CJK UNIFIED IDEOGRAPH-670C
kSpoofingVariant	target	U+8200	舀	660	CJK UNIFIED IDEOGRAPH-8200
kSpoofingVariant	target	U+8034	耴	650	CJK UNIFIED IDEOGRAPH-8034
kSpoofingVariant	target	U+7BF9	篹	624	CJK UNIFIED IDEOGRAPH-7BF9
kSpoofingVariant	target	U+9097	邗	607	CJK UNIFIED IDEOGRAPH-9097
kSpoofingVariant	target	U+821D	舝	585	CJK UNIFIED IDEOGRAPH-821D
kSpoofingVariant	target	U+8101	脁	555	CJK UNIFIED IDEOGRAPH-8101
kSpoofingVariant	target	U+535D	卝	464	CJK UNIFIED IDEOGRAPH-535D
kSpoofingVariant	target	U+51D8	凘	405	CJK UNIFIED IDEOGRAPH-51D8
kSpoofingVariant	target	U+6E93	溓	381	CJK UNIFIED IDEOGRAPH-6E93
kSpoofingVariant	target	U+5794	垔	381	CJK UNIFIED IDEOGRAPH-5794
kSpoofingVariant	target	U+6723	朣	346	CJK UNIFIED IDEOGRAPH-6723
kSpoofingVariant	target	U+8637	蘷	343	CJK UNIFIED IDEOGRAPH-8637
kSpoofingVariant	target	U+6E73	湳	342	CJK UNIFIED IDEOGRAPH-6E73
kSpoofingVariant	target	U+676E	杮	340	CJK UNIFIED IDEOGRAPH-676E
kSpoofingVariant	target	U+5E50	幐	330	CJK UNIFIED IDEOGRAPH-5E50
kSpoofingVariant	target	U+8A1E	訞	298	CJK UNIFIED IDEOGRAPH-8A1E
kSpoofingVariant	target	U+771B	眛	295	CJK UNIFIED IDEOGRAPH-771B
kSpoofingVariant	target	U+51D9	凙	241	CJK UNIFIED IDEOGRAPH-51D9
kSpoofingVariant	target	U+4039	䀹	239	CJK UNIFIED IDEOGRAPH-4039
kSpoofingVariant	target	U+6F9F	澟	224	CJK UNIFIED IDEOGRAPH-6F9F
kSpoofingVariant	target	U+4443	䑃	219	CJK UNIFIED IDEOGRAPH-4443
kSpoofingVariant	target	U+6EED	滭	197	CJK UNIFIED IDEOGRAPH-6EED
kSpoofingVariant	target	U+4F45	佅	193	CJK UNIFIED IDEOGRAPH-4F45
kSpoofingVariant	target	U+6E4C	湌	184	CJK UNIFIED IDEOGRAPH-6E4C
kSpoofingVariant	target	U+51D4	凔	174	CJK UNIFIED IDEOGRAPH-51D4
kSpoofingVariant	target	U+6FCE	濎	168	CJK UNIFIED IDEOGRAPH-6FCE
kSpoofingVariant	target	U+80D0	胐	167	CJK UNIFIED IDEOGRAPH-80D0
kSpoofingVariant	target	U+6F8B	澋	156	CJK UNIFIED IDEOGRAPH-6F8B
kSpoofingVariant	target	U+6EB0	溰	149	CJK UNIFIED IDEOGRAPH-6EB0
kSpoofingVariant	target	U+51D3	凓	145	CJK UNIFIED IDEOGRAPH-51D3
kSpoofingVariant	target	U+8481	蒁	129	CJK UNIFIED IDEOGRAPH-8481
kSpoofingVariant	target	U+928A	銊	124	CJK UNIFIED IDEOGRAPH-928A
kSpoofingVariant	target	U+5F84	径	119	CJK UNIFIED IDEOGRAPH-5F84
kSpoofingVariant	target	U+7714	眔	114	CJK UNIFIED IDEOGRAPH-7714
kSpoofingVariant	target	U+8641	虁	110	CJK UNIFIED IDEOGRAPH-8641
kSpoofingVariant	target	U+7B93	箓	100	CJK UNIFIED IDEOGRAPH-7B93
kSpoofingVariant	target	U+55A6	喦	97	CJK UNIFIED IDEOGRAPH-55A6
kSpoofingVariant	target	U+3B3B	㬻	94	CJK UNIFIED IDEOGRAPH-3B3B
kSpoofingVariant	target	U+8127	脧	92	CJK UNIFIED IDEOGRAPH-8127
kSpoofingVariant	target	U+8D86	趆	88	CJK UNIFIED IDEOGRAPH-8D86
kSpoofingVariant	target	U+9819	頙	85	CJK UNIFIED IDEOGRAPH-9819
kSpoofingVariant	target	U+65B3	斳	85	CJK UNIFIED IDEOGRAPH-65B3
kSpoofingVariant	target	U+6F3A	漺	81	CJK UNIFIED IDEOGRAPH-6F3A
kSpoofingVariant	target	U+6EA4	溤	80	CJK UNIFIED IDEOGRAPH-6EA4
kSpoofingVariant	target	U+7024	瀤	79	CJK UNIFIED IDEOGRAPH-7024
kSpoofingVariant	target	U+7361	獡	77	CJK UNIFIED IDEOGRAPH-7361
kSpoofingVariant	target	U+771C	眜	75	CJK UNIFIED IDEOGRAPH-771C
kSpoofingVariant	target	U+51DA	凚	72	CJK UNIFIED IDEOGRAPH-51DA
kSpoofingVariant	target	U+23386	𣎆	68	CJK UNIFIED IDEOGRAPH-23386
kSpoofingVariant	target	U+957A	镺	68	CJK UNIFIED IDEOGRAPH-957A
kSpoofingVariant	target	U+20BB7	𠮷	66	CJK UNIFIED IDEOGRAPH-20BB7
kSpoofingVariant	target	U+9B87	鮇	65	CJK UNIFIED IDEOGRAPH-9B87
kSpoofingVariant	target	U+34D6	㓖	63	CJK UNIFIED IDEOGRAPH-34D6
kSpoofingVariant	target	U+8279	艹	60	CJK UNIFIED IDEOGRAPH-8279
kSpoofingVariant	target	U+813C	脼	55	CJK UNIFIED IDEOGRAPH-813C
kSpoofingVariant	target	U+7C06	簆	53	CJK UNIFIED IDEOGRAPH-7C06
kSpoofingVariant	target	U+51D2	凒	52	CJK UNIFIED IDEOGRAPH-51D2
kSpoofingVariant	target	U+6E76	湶	45	CJK UNIFIED IDEOGRAPH-6E76
kSpoofingVariant	target	U+418B	䆋	44	CJK UNIFIED IDEOGRAPH-418B
kSpoofingVariant	target	U+8B86	讆	43	CJK UNIFIED IDEOGRAPH-8B86
kSpoofingVariant	target	U+26900	𦤀	42	CJK UNIFIED IDEOGRAPH-26900
kSpoofingVariant	target	U+81A7	膧	42	CJK UNIFIED IDEOGRAPH-81A7
kSpoofingVariant	target	U+67BA	枺	41	CJK UNIFIED IDEOGRAPH-67BA
kSpoofingVariant	target	U+8412	萒	37	CJK UNIFIED IDEOGRAPH-8412
kSpoofingVariant	target	U+4011	䀑	36	CJK UNIFIED IDEOGRAPH-4011
kSpoofingVariant	target	U+3B51	㭑	36	CJK UNIFIED IDEOGRAPH-3B51
kSpoofingVariant	target	U+4420	䐠	35	CJK UNIFIED IDEOGRAPH-4420
kSpoofingVariant	target	U+8FF3	迳	28	CJK UNIFIED IDEOGRAPH-8FF3
kSpoofingVariant	target	U+80A6	肦	27	CJK UNIFIED IDEOGRAPH-80A6
kSpoofingVariant	target	U+9F9D	龝	26	CJK UNIFIED IDEOGRAPH-9F9D
kSpoofingVariant	target	U+6FBF	澿	25	CJK UNIFIED IDEOGRAPH-6FBF
kSpoofingVariant	target	U+4620	䘠	22	CJK UNIFIED IDEOGRAPH-4620
kSpoofingVariant	target	U+403F	䀿	22	CJK UNIFIED IDEOGRAPH-403F
kSpoofingVariant	target	U+2578A	𥞊	21	CJK UNIFIED IDEOGRAPH-2578A
kSpoofingVariant	target	U+80F6	胶	21	CJK UNIFIED IDEOGRAPH-80F6
kSpoofingVariant	target	U+51D7	凗	21	CJK UNIFIED IDEOGRAPH-51D7
kSpoofingVariant	target	U+3EBF	㺿	21	CJK UNIFIED IDEOGRAPH-3EBF
kSpoofingVariant	target	U+34A8	㒨	20	CJK UNIFIED IDEOGRAPH-34A8
kSpoofingVariant	target	U+8DCA	跊	18	CJK UNIFIED IDEOGRAPH-8DCA
kSpoofingVariant	target	U+8D7F	赿	18	CJK UNIFIED IDEOGRAPH-8D7F
kSpoofingVariant	target	U+670A	朊	18	CJK UNIFIED IDEOGRAPH-670A
kSpoofingVariant	target	U+58B6	墶	18	CJK UNIFIED IDEOGRAPH-58B6
kSpoofingVariant	target	U+4142	䅂	16	CJK UNIFIED IDEOGRAPH-4142
kSpoofingVariant	target	U+4EEA	仪	14	CJK UNIFIED IDEOGRAPH-4EEA
kSpoofingVariant	target	U+6F79	潹	13	CJK UNIFIED IDEOGRAPH-6F79
kSpoofingVariant	target	U+4C17	䰗	12	CJK UNIFIED IDEOGRAPH-4C17
kSpoofingVariant	target	U+24968	𤥨	11	CJK UNIFIED IDEOGRAPH-24968
kSpoofingVariant	target	U+51D0	凐	10	CJK UNIFIED IDEOGRAPH-51D0
kSpoofingVariant	target	U+2123C	𡈼	9	CJK UNIFIED IDEOGRAPH-2123C
kSpoofingVariant	target	U+8B8F	讏	9	CJK UNIFIED IDEOGRAPH-8B8F
kSpoofingVariant	target	U+4C45	䱅	9	CJK UNIFIED IDEOGRAPH-4C45
kSpoofingVariant	target	U+3B3A	㬺	9	CJK UNIFIED IDEOGRAPH-3B3A
kSpoofingVariant	target	U+3B3F	㬿	8	CJK UNIFIED IDEOGRAPH-3B3F
kSpoofingVariant	target	U+25CBB	𥲻	6	CJK UNIFIED IDEOGRAPH-25CBB
kSpoofingVariant	target	U+2232C	𢌬	6	CJK UNIFIED IDEOGRAPH-2232C
kSpoofingVariant	target	U+6FEA	濪	6	CJK UNIFIED IDEOGRAPH-6FEA
kSpoofingVariant	target	U+46B6	䚶	6	CJK UNIFIED IDEOGRAPH-46B6
kSpoofingVariant	target	U+3B35	㬵	5	CJK UNIFIED IDEOGRAPH-3B35
kSpoofingVariant	target	U+34D3	㓓	5	CJK UNIFIED IDEOGRAPH-34D3
kSpoofingVariant	target	U+20457	𠑗	4	CJK UNIFIED IDEOGRAPH-20457
kSpoofingVariant	target	U+230B7	𣂷	3	CJK UNIFIED IDEOGRAPH-230B7
kSpoofingVariant	target	U+20302	𠌂	3	CJK UNIFIED IDEOGRAPH-20302
kSpoofingVariant	target	U+2695D	𦥝	2	CJK UNIFIED IDEOGRAPH-2695D
kSpoofingVariant	target	U+266B8	𦚸	2	CJK UNIFIED IDEOGRAPH-266B8
kSpoofingVariant	target	U+25864	𥡤	2	CJK UNIFIED IDEOGRAPH-25864
kSpoofingVariant	target	U+205E8	𠗨	2	CJK UNIFIED IDEOGRAPH-205E8
kSpoofingVariant	target	U+20553	𠕓	2	CJK UNIFIED IDEOGRAPH-20553
kSpoofingVariant	target	U+201F1	𠇱	2	CJK UNIFIED IDEOGRAPH-201F1
kSpoofingVariant	target	U+2011F	𠄟	2	CJK UNIFIED IDEOGRAPH-2011F
kSpoofingVariant	target	U+2011E	𠄞	2	CJK UNIFIED IDEOGRAPH-2011E
kSpoofingVariant	target	U+809E	肞	2	CJK UNIFIED IDEOGRAPH-809E
kSpoofingVariant	target	U+266B9	𦚹	1	CJK UNIFIED IDEOGRAPH-266B9
kSpoofingVariant	target	U+2592E	𥤮	1	CJK UNIFIED IDEOGRAPH-2592E
kSpoofingVariant	target	U+25235	𥈵	1	CJK UNIFIED IDEOGRAPH-25235
kSpoofingVariant	target	U+2339F	𣎟	1	CJK UNIFIED IDEOGRAPH-2339F
kSpoofingVariant	target	U+23377	𣍷	1	CJK UNIFIED IDEOGRAPH-23377
kSpoofingVariant	target	U+20F96	𠾖	1	CJK UNIFIED IDEOGRAPH-20F96
kSpoofingVariant	target	U+20610	𠘐	1	CJK UNIFIED IDEOGRAPH-20610
kSpoofingVariant	target	U+3DA5	㶥	1	CJK UNIFIED IDEOGRAPH-3DA5
kTraditionalVariant	source	U+4E91	云	2407318	CJK UNIFIED IDEOGRAPH-4E91
kTraditionalVariant	source	U+51FA	出	1870646	CJK UNIFIED IDEOGRAPH-51FA
kTraditionalVariant	source	U+540C	同	1573689	CJK UNIFIED IDEOGRAPH-540C
kTraditionalVariant	source	U+4E8E	于	1466342	CJK UNIFIED IDEOGRAPH-4E8E
kTraditionalVariant	source	U+5FA9	復	1338222	CJK UNIFIED IDEOGRAPH-5FA9
kTraditionalVariant	source	U+5BB6	家	1157070	CJK UNIFIED IDEOGRAPH-5BB6
kTraditionalVariant	source	U+5343	千	1045302	CJK UNIFIED IDEOGRAPH-5343
kTraditionalVariant	source	U+91CC	里	989487	CJK UNIFIED IDEOGRAPH-91CC
kTraditionalVariant	source	U+5408	合	868064	CJK UNIFIED IDEOGRAPH-5408
kTraditionalVariant	source	U+5FD7	志	836851	CJK UNIFIED IDEOGRAPH-5FD7
kTraditionalVariant	source	U+5185	内	820425	CJK UNIFIED IDEOGRAPH-5185
kTraditionalVariant	source	U+9EC4	黄	767252	CJK UNIFIED IDEOGRAPH-9EC4
kTraditionalVariant	source	U+79CB	秋	718145	CJK UNIFIED IDEOGRAPH-79CB
kTraditionalVariant	source	U+5377	卷	604437	CJK UNIFIED IDEOGRAPH-5377
kTraditionalVariant	source	U+5236	制	552860	CJK UNIFIED IDEOGRAPH-5236
kTraditionalVariant	source	U+6CE8	注	552230	CJK UNIFIED IDEOGRAPH-6CE8
kTraditionalVariant	source	U+8457	著	528786	CJK UNIFIED IDEOGRAPH-8457
kTraditionalVariant	source	U+5411	向	489760	CJK UNIFIED IDEOGRAPH-5411
kTraditionalVariant	source	U+5FA1	御	471800	CJK UNIFIED IDEOGRAPH-5FA1
kTraditionalVariant	source	U+5BAB	宫	471551	CJK UNIFIED IDEOGRAPH-5BAB
kTraditionalVariant	source	U+81F4	致	464558	CJK UNIFIED IDEOGRAPH-81F4
kTraditionalVariant	source	U+522B	别	379099	CJK UNIFIED IDEOGRAPH-522B
kTraditionalVariant	source	U+4E7E	乾	375465	CJK UNIFIED IDEOGRAPH-4E7E
kTraditionalVariant	source	U+8868	表	352595	CJK UNIFIED IDEOGRAPH-8868
kTraditionalVariant	source	U+9762	面	336503	CJK UNIFIED IDEOGRAPH-9762
kTraditionalVariant	source	U+6731	朱	332829	CJK UNIFIED IDEOGRAPH-6731
kTraditionalVariant	source	U+540E	后	309353	CJK UNIFIED IDEOGRAPH-540E
kTraditionalVariant	source	U+624D	才	306677	CJK UNIFIED IDEOGRAPH-624D
kTraditionalVariant	source	U+66F2	曲	304552	CJK UNIFIED IDEOGRAPH-66F2
kTraditionalVariant	source	U+820D	舍	300775	CJK UNIFIED IDEOGRAPH-820D
kTraditionalVariant	source	U+80E1	胡	268651	CJK UNIFIED IDEOGRAPH-80E1
kTraditionalVariant	source	U+51AC	冬	260253	CJK UNIFIED IDEOGRAPH-51AC
kTraditionalVariant	source	U+514B	克	257219	CJK UNIFIED IDEOGRAPH-514B
kTraditionalVariant	source	U+4E86	了	252258	CJK UNIFIED IDEOGRAPH-4E86
kTraditionalVariant	source	U+865A	虚	248092	CJK UNIFIED IDEOGRAPH-865A
kTraditionalVariant	source	U+53EA	只	239618	CJK UNIFIED IDEOGRAPH-53EA
kTraditionalVariant	source	U+65E0	无	236105	CJK UNIFIED IDEOGRAPH-65E0
kTraditionalVariant	source	U+4F59	余	228752	CJK UNIFIED IDEOGRAPH-4F59
kTraditionalVariant	source	U+677E	松	219712	CJK UNIFIED IDEOGRAPH-677E
kTraditionalVariant	source	U+6237	户	218526	CJK UNIFIED IDEOGRAPH-6237
kTraditionalVariant	source	U+5E76	并	213031	CJK UNIFIED IDEOGRAPH-5E76
kTraditionalVariant	source	U+5C06	将	212259	CJK UNIFIED IDEOGRAPH-5C06
kTraditionalVariant	source	U+54B8	咸	209912	CJK UNIFIED IDEOGRAPH-54B8
kTraditionalVariant	source	U+8986	覆	199425	CJK UNIFIED IDEOGRAPH-8986
kTraditionalVariant	source	U+76D6	盖	198726	CJK UNIFIED IDEOGRAPH-76D6
kTraditionalVariant	source	U+5374	却	196226	CJK UNIFIED IDEOGRAPH-5374
kTraditionalVariant	source	U+8C37	谷	194470	CJK UNIFIED IDEOGRAPH-8C37
kTraditionalVariant	source	U+56DE	回	192249	CJK UNIFIED IDEOGRAPH-56DE
kTraditionalVariant	source	U+6E29	温	184921	CJK UNIFIED IDEOGRAPH-6E29
kTraditionalVariant	source	U+6298	折	182039	CJK UNIFIED IDEOGRAPH-6298
kTraditionalVariant	source	U+6765	来	180987	CJK UNIFIED IDEOGRAPH-6765
kTraditionalVariant	source	U+5F81	征	175194	CJK UNIFIED IDEOGRAPH-5F81
kTraditionalVariant	source	U+5E72	干	170712	CJK UNIFIED IDEOGRAPH-5E72
kTraditionalVariant	source	U+7D2F	累	169718	CJK UNIFIED IDEOGRAPH-7D2F
kTraditionalVariant	source	U+6C88	沈	163298	CJK UNIFIED IDEOGRAPH-6C88
kTraditionalVariant	source	U+6597	斗	160010	CJK UNIFIED IDEOGRAPH-6597
kTraditionalVariant	source	U+6A2A	横	157697	CJK UNIFIED IDEOGRAPH-6A2A
kTraditionalVariant	source	U+8346	荆	144199	CJK UNIFIED IDEOGRAPH-8346
kTraditionalVariant	source	U+5415	吕	139360	CJK UNIFIED IDEOGRAPH-5415
kTraditionalVariant	source	U+6052	恒	138969	CJK UNIFIED IDEOGRAPH-6052
kTraditionalVariant	source	U+5F3A	强	135443	CJK UNIFIED IDEOGRAPH-5F3A
kTraditionalVariant	source	U+8303	范	129559	CJK UNIFIED IDEOGRAPH-8303
kTraditionalVariant	source	U+5179	兹	128134	CJK UNIFIED IDEOGRAPH-5179
kTraditionalVariant	source	U+7984	禄	127652	CJK UNIFIED IDEOGRAPH-7984
kTraditionalVariant	source	U+91C7	采	122323	CJK UNIFIED IDEOGRAPH-91C7
kTraditionalVariant	source	U+8F9F	辟	121903	CJK UNIFIED IDEOGRAPH-8F9F
kTraditionalVariant	source	U+51B5	况	121890	CJK UNIFIED IDEOGRAPH-51B5
kTraditionalVariant	source	U+8499	蒙	115670	CJK UNIFIED IDEOGRAPH-8499
kTraditionalVariant	source	U+5C38	尸	115560	CJK UNIFIED IDEOGRAPH-5C38
kTraditionalVariant	source	U+5FB5	徵	110039	CJK UNIFIED IDEOGRAPH-5FB5
kTraditionalVariant	source	U+535C	卜	107417	CJK UNIFIED IDEOGRAPH-535C
kTraditionalVariant	source	U+65CB	旋	105742	CJK UNIFIED IDEOGRAPH-65CB
kTraditionalVariant	source	U+4E11	丑	104466	CJK UNIFIED IDEOGRAPH-4E11
kTraditionalVariant	source	U+56F0	困	101169	CJK UNIFIED IDEOGRAPH-56F0
kTraditionalVariant	source	U+8FF9	迹	99878	CJK UNIFIED IDEOGRAPH-8FF9
kTraditionalVariant	source	U+501F	借	97379	CJK UNIFIED IDEOGRAPH-501F
kTraditionalVariant	source	U+70DF	烟	95854	CJK UNIFIED IDEOGRAPH-70DF
kTraditionalVariant	source	U+9759	静	95160	CJK UNIFIED IDEOGRAPH-9759
kTraditionalVariant	source	U+5F66	彦	92547	CJK UNIFIED IDEOGRAPH-5F66
kTraditionalVariant	source	U+53F0	台	86079	CJK UNIFIED IDEOGRAPH-53F0
kTraditionalVariant	source	U+4ECE	从	85555	CJK UNIFIED IDEOGRAPH-4ECE
kTraditionalVariant	source	U+9065	遥	77382	CJK UNIFIED IDEOGRAPH-9065
kTraditionalVariant	source	U+8109	脉	76978	CJK UNIFIED IDEOGRAPH-8109
kTraditionalVariant	source	U+811A	脚	71015	CJK UNIFIED IDEOGRAPH-811A
kTraditionalVariant	source	U+51C9	凉	70068	CJK UNIFIED IDEOGRAPH-51C9
kTraditionalVariant	source	U+6BC1	毁	67901	CJK UNIFIED IDEOGRAPH-6BC1
kTraditionalVariant	source	U+85C9	藉	67168	CJK UNIFIED IDEOGRAPH-85C9
kTraditionalVariant	source	U+51B3	决	66640	CJK UNIFIED IDEOGRAPH-51B3
kTraditionalVariant	source	U+51C6	准	65726	CJK UNIFIED IDEOGRAPH-51C6
kTraditionalVariant	source	U+4E89	争	61940	CJK UNIFIED IDEOGRAPH-4E89
kTraditionalVariant	source	U+6CA1	没	60088	CJK UNIFIED IDEOGRAPH-6CA1
kTraditionalVariant	source	U+5434	吴	58020	CJK UNIFIED IDEOGRAPH-5434
kTraditionalVariant	source	U+53D9	叙	57947	CJK UNIFIED IDEOGRAPH-53D9
kTraditionalVariant	source	U+59DC	姜	57018	CJK UNIFIED IDEOGRAPH-59DC
kTraditionalVariant	source	U+76D7	盗	55080	CJK UNIFIED IDEOGRAPH-76D7
kTraditionalVariant	source	U+8131	脱	49958	CJK UNIFIED IDEOGRAPH-8131
kTraditionalVariant	source	U+5F11	弑	49202	CJK UNIFIED IDEOGRAPH-5F11
kTraditionalVariant	source	U+51E0	几	48265	CJK UNIFIED IDEOGRAPH-51E0
kTraditionalVariant	source	U+677F	板	48043	CJK UNIFIED IDEOGRAPH-677F
kTraditionalVariant	source	U+60A6	悦	48038	CJK UNIFIED IDEOGRAPH-60A6
kTraditionalVariant	source	U+7A0E	税	42524	CJK UNIFIED IDEOGRAPH-7A0E
kTraditionalVariant	source	U+6734	朴	38287	CJK UNIFIED IDEOGRAPH-6734
kTraditionalVariant	source	U+5978	奸	37959	CJK UNIFIED IDEOGRAPH-5978
kTraditionalVariant	source	U+53F6	叶	37909	CJK UNIFIED IDEOGRAPH-53F6
kTraditionalVariant	source	U+5C5E	属	37619	CJK UNIFIED IDEOGRAPH-5C5E
kTraditionalVariant	source	U+664B	晋	36768	CJK UNIFIED IDEOGRAPH-664B
kTraditionalVariant	source	U+968F	随	35843	CJK UNIFIED IDEOGRAPH-968F
kTraditionalVariant	source	U+7740	着	34568	CJK UNIFIED IDEOGRAPH-7740
kTraditionalVariant	source	U+6F5C	潜	34055	CJK UNIFIED IDEOGRAPH-6F5C
kTraditionalVariant	source	U+886E	衮	33272	CJK UNIFIED IDEOGRAPH-886E
