cp_hex	char	count
U+21242	𡉂	1
U+2124C	𡉌	1
U+21250	𡉐	1
U+21256	𡉖	1
U+2125B	𡉛	1
U+21260	𡉠	1
U+21275	𡉵	1
U+2127F	𡉿	1
U+21280	𡊀	1
U+21286	𡊆	1
U+21289	𡊉	1
U+2129E	𡊞	1
U+2129F	𡊟	1
U+212B5	𡊵	1
U+212E1	𡋡	1
U+212F0	𡋰	1
U+212F3	𡋳	1
U+212F8	𡋸	1
U+212FA	𡋺	1
U+21309	𡌉	1
U+21322	𡌢	1
U+21326	𡌦	1
U+21329	𡌩	1
U+2132A	𡌪	1
U+2132C	𡌬	1
U+21331	𡌱	1
U+21344	𡍄	1
U+2134B	𡍋	1
U+2136F	𡍯	1
U+2138A	𡎊	1
U+2138C	𡎌	1
U+2138D	𡎍	1
U+21390	𡎐	1
U+21398	𡎘	1
U+213A8	𡎨	1
U+213A9	𡎩	1
U+213B9	𡎹	1
U+213C5	𡏅	1
U+213C7	𡏇	1
U+213D7	𡏗	1
U+213DF	𡏟	1
U+213EC	𡏬	1
U+213F0	𡏰	1
U+213FC	𡏼	1
U+21406	𡐆	1
U+2141C	𡐜	1
U+21420	𡐠	1
U+21429	𡐩	1
U+21432	𡐲	1
U+21439	𡐹	1
U+21440	𡑀	1
U+21441	𡑁	1
U+21446	𡑆	1
U+2144A	𡑊	1
U+2144F	𡑏	1
U+21450	𡑐	1
U+21460	𡑠	1
U+21465	𡑥	1
U+21466	𡑦	1
U+2146D	𡑭	1
U+21486	𡒆	1
U+21489	𡒉	1
U+2148A	𡒊	1
U+21491	𡒑	1
U+21495	𡒕	1
U+21496	𡒖	1
U+214A3	𡒣	1
U+214A5	𡒥	1
U+214C4	𡓄	1
U+214D1	𡓑	1
U+214F5	𡓵	1
U+214F6	𡓶	1
U+21507	𡔇	1
U+21508	𡔈	1
U+21509	𡔉	1
U+2150A	𡔊	1
U+21518	𡔘	1
U+2151A	𡔚	1
U+21522	𡔢	1
U+21528	𡔨	1
U+21542	𡕂	1
U+21552	𡕒	1
U+21554	𡕔	1
U+2155B	𡕛	1
U+21568	𡕨	1
U+2156E	𡕮	1
U+21570	𡕰	1
U+21577	𡕷	1
U+21584	𡖄	1
U+21586	𡖆	1
U+21587	𡖇	1
U+2158D	𡖍	1
U+215B7	𡖷	1
U+215B8	𡖸	1
U+215B9	𡖹	1
U+215D2	𡗒	1
U+215DC	𡗜	1
U+215E5	𡗥	1
U+215EF	𡗯	1
U+215FC	𡗼	1
U+215FE	𡗾	1
U+2160D	𡘍	1
U+2162B	𡘫	1
U+21639	𡘹	1
U+2163A	𡘺	1
U+2163C	𡘼	1
U+21641	𡙁	1
U+21648	𡙈	1
U+2164B	𡙋	1
U+2164C	𡙌	1
U+2164F	𡙏	1
U+21655	𡙕	1
U+21662	𡙢	1
U+2166E	𡙮	1
U+21687	𡚇	1
U+21690	𡚐	1
U+216A3	𡚣	1
U+216AE	𡚮	1
U+216B0	𡚰	1
U+216B4	𡚴	1
U+216BA	𡚺	1
U+216BB	𡚻	1
U+216C0	𡛀	1
U+216C5	𡛅	1
U+216C7	𡛇	1
U+216D1	𡛑	1
U+216DB	𡛛	1
U+216DF	𡛟	1
U+216E3	𡛣	1
U+216F3	𡛳	1
U+216F7	𡛷	1
U+216FA	𡛺	1
U+216FF	𡛿	1
U+21708	𡜈	1
U+21710	𡜐	1
U+21716	𡜖	1
U+2171C	𡜜	1
U+2171D	𡜝	1
U+21720	𡜠	1
U+21721	𡜡	1
U+2172E	𡜮	1
U+21730	𡜰	1
U+21731	𡜱	1
U+21736	𡜶	1
U+21762	𡝢	1
U+21764	𡝤	1
U+2177B	𡝻	1
U+2178E	𡞎	1
U+21798	𡞘	1
U+2179C	𡞜	1
U+2179D	𡞝	1
U+217A5	𡞥	1
U+217A8	𡞨	1
U+217D1	𡟑	1
U+217D4	𡟔	1
U+217DB	𡟛	1
U+217E5	𡟥	1
U+217F4	𡟴	1
U+217FD	𡟽	1
U+2183D	𡠽	1
U+2183E	𡠾	1
U+21840	𡡀	1
U+21850	𡡐	1
U+2185F	𡡟	1
U+21864	𡡤	1
U+21874	𡡴	1
U+21878	𡡸	1
U+2187C	𡡼	1
U+2187F	𡡿	1
U+2188E	𡢎	1
U+21893	𡢓	1
U+21894	𡢔	1
U+21895	𡢕	1
U+21896	𡢖	1
U+21897	𡢗	1
U+218B2	𡢲	1
U+218B4	𡢴	1
U+218C3	𡣃	1
U+218CD	𡣍	1
U+218E0	𡣠	1
U+218F0	𡣰	1
U+218F1	𡣱	1
U+218FF	𡣿	1
U+21900	𡤀	1
U+2190F	𡤏	1
U+2191A	𡤚	1
U+2191B	𡤛	1
U+21922	𡤢	1
U+21932	𡤲	1
U+2193C	𡤼	1
U+21942	𡥂	1
U+21943	𡥃	1
U+21948	𡥈	1
U+2195E	𡥞	1
U+21960	𡥠	1
U+21976	𡥶	1
U+2199E	𡦞	1
U+219A2	𡦢	1
U+219AD	𡦭	1
U+219B2	𡦲	1
U+219B3	𡦳	1
U+219B4	𡦴	1
U+219BC	𡦼	1
U+219BD	𡦽	1
U+219BF	𡦿	1
U+219C8	𡧈	1
U+219CB	𡧋	1
U+219D6	𡧖	1
U+219D7	𡧗	1
U+219E7	𡧧	1
U+219ED	𡧭	1
U+219F0	𡧰	1
U+219FA	𡧺	1
U+21A03	𡨃	1
U+21A06	𡨆	1
U+21A08	𡨈	1
U+21A1E	𡨞	1
U+21A20	𡨠	1
U+21A30	𡨰	1
U+21A40	𡩀	1
U+21A45	𡩅	1
U+21A58	𡩘	1
U+21A67	𡩧	1
U+21A6B	𡩫	1
U+21A75	𡩵	1
U+21A7C	𡩼	1
U+21A80	𡪀	1
U+21A83	𡪃	1
U+21A95	𡪕	1
U+21ABD	𡪽	1
U+21AC0	𡫀	1
U+21ACF	𡫏	1
U+21ADB	𡫛	1
U+21ADC	𡫜	1
U+21ADF	𡫟	1
U+21AFB	𡫻	1
U+21B04	𡬄	1
U+21B0D	𡬍	1
U+21B11	𡬑	1
U+21B1B	𡬛	1
U+21B20	𡬠	1
U+21B27	𡬧	1
U+21B2A	𡬪	1
U+21B39	𡬹	1
U+21B4E	𡭎	1
U+21B50	𡭐	1
U+21B55	𡭕	1
U+21B56	𡭖	1
U+21B80	𡮀	1
U+21B96	𡮖	1
U+21BA7	𡮧	1
U+21BC1	𡯁	1
U+21BC2	𡯂	1
U+21BD7	𡯗	1
U+21BDB	𡯛	1
U+21C05	𡰅	1
U+21C09	𡰉	1
U+21C15	𡰕	1
U+21C1C	𡰜	1
U+21C1E	𡰞	1
U+21C20	𡰠	1
U+21C21	𡰡	1
U+21C29	𡰩	1
U+21C2C	𡰬	1
U+21C2E	𡰮	1
U+21C3A	𡰺	1
U+21C47	𡱇	1
U+21C52	𡱒	1
U+21C63	𡱣	1
U+21C65	𡱥	1
U+21C6A	𡱪	1
U+21C83	𡲃	1
U+21C91	𡲑	1
U+21C96	𡲖	1
U+21C9E	𡲞	1
U+21CA1	𡲡	1
U+21CAF	𡲯	1
U+21CB0	𡲰	1
U+21CB1	𡲱	1
U+21CB6	𡲶	1
U+21CEB	𡳫	1
U+21CF8	𡳸	1
U+21CFE	𡳾	1
U+21D01	𡴁	1
U+21D0B	𡴋	1
U+21D16	𡴖	1
U+21D1D	𡴝	1
U+21D26	𡴦	1
U+21D28	𡴨	1
U+21D2A	𡴪	1
U+21D2B	𡴫	1
U+21D30	𡴰	1
U+21D31	𡴱	1
U+21D34	𡴴	1
U+21D3A	𡴺	1
U+21D3F	𡴿	1
U+21D40	𡵀	1
U+21D4D	𡵍	1
U+21D4F	𡵏	1
U+21D56	𡵖	1
U+21D69	𡵩	1
U+21D6D	𡵭	1
U+21D7F	𡵿	1
U+21D84	𡶄	1
U+21D8A	𡶊	1
U+21D8B	𡶋	1
U+21D8C	𡶌	1
U+21D90	𡶐	1
U+21D91	𡶑	1
U+21D93	𡶓	1
U+21DAC	𡶬	1
U+21DB5	𡶵	1
U+21DBE	𡶾	1
U+21DC2	𡷂	1
U+21DC5	𡷅	1
U+21DC9	𡷉	1
U+21DD3	𡷓	1
U+21DE5	𡷥	1
U+21DEC	𡷬	1
U+21DED	𡷭	1
U+21DEF	𡷯	1
U+21E13	𡸓	1
U+21E1A	𡸚	1
U+21E2B	𡸫	1
U+21E2D	𡸭	1
U+21E36	𡸶	1
U+21E3D	𡸽	1
U+21E49	𡹉	1
U+21E54	𡹔	1
U+21E55	𡹕	1
U+21E5B	𡹛	1
U+21E66	𡹦	1
U+21E72	𡹲	1
U+21E75	𡹵	1
U+21E8B	𡺋	1
U+21E91	𡺑	1
U+21E98	𡺘	1
U+21EA1	𡺡	1
U+21EAE	𡺮	1
U+21EAF	𡺯	1
U+21EC9	𡻉	1
U+21ED7	𡻗	1
U+21EE3	𡻣	1
U+21EF0	𡻰	1
U+21EF3	𡻳	1
U+21EF7	𡻷	1
U+21EFB	𡻻	1
U+21F09	𡼉	1
U+21F0A	𡼊	1
U+21F10	𡼐	1
U+21F27	𡼧	1
U+21F2A	𡼪	1
U+21F43	𡽃	1
U+21F48	𡽈	1
U+21F4A	𡽊	1
U+21F56	𡽖	1
U+21F64	𡽤	1
U+21F75	𡽵	1
U+21F7F	𡽿	1
U+21F91	𡾑	1
U+21F98	𡾘	1
U+21F9B	𡾛	1
U+21FA4	𡾤	1
U+21FA9	𡾩	1
U+21FAF	𡾯	1
U+21FC3	𡿃	1
U+21FC7	𡿇	1
U+21FCB	𡿋	1
U+21FCE	𡿎	1
U+21FD4	𡿔	1
U+21FD7	𡿗	1
U+21FE1	𡿡	1
U+21FE5	𡿥	1
U+21FE6	𡿦	1
U+21FE9	𡿩	1
U+21FEB	𡿫	1
U+21FEC	𡿬	1
U+21FEE	𡿮	1
U+21FF1	𡿱	1
U+21FF7	𡿷	1
U+21FF9	𡿹	1
U+21FFA	𡿺	1
U+22007	𢀇	1
U+2200F	𢀏	1
U+22010	𢀐	1
U+22012	𢀒	1
U+22016	𢀖	1
U+2201A	𢀚	1
U+22038	𢀸	1
U+22045	𢁅	1
U+2204E	𢁎	1
U+2206A	𢁪	1
U+2206B	𢁫	1
U+22087	𢂇	1
U+22091	𢂑	1
U+2209F	𢂟	1
U+220A6	𢂦	1
U+220A9	𢂩	1
U+220B1	𢂱	1
U+220B2	𢂲	1
U+220B9	𢂹	1
U+220CD	𢃍	1
U+220D0	𢃐	1
U+220D3	𢃓	1
U+220DF	𢃟	1
U+220ED	𢃭	1
U+220F3	𢃳	1
U+220F4	𢃴	1
U+22108	𢄈	1
U+2210D	𢄍	1
U+2211B	𢄛	1
U+22125	𢄥	1
U+22142	𢅂	1
U+2214A	𢅊	1
U+22158	𢅘	1
U+2215E	𢅞	1
U+22168	𢅨	1
U+2216F	𢅯	1
U+2217C	𢅼	1
U+2217D	𢅽	1
U+2217F	𢅿	1
U+22188	𢆈	1
U+2218A	𢆊	1
U+22194	𢆔	1
U+22196	𢆖	1
U+22199	𢆙	1
U+221B1	𢆱	1
U+221BD	𢆽	1
U+221BF	𢆿	1
U+221C3	𢇃	1
U+221C6	𢇆	1
U+221CA	𢇊	1
U+221CB	𢇋	1
U+221CF	𢇏	1
U+221D3	𢇓	1
U+221DD	𢇝	1
U+221E2	𢇢	1
U+221F3	𢇳	1
U+221F7	𢇷	1
U+22207	𢈇	1
U+2220B	𢈋	1
U+2220E	𢈎	1
U+22213	𢈓	1
U+22218	𢈘	1
U+22229	𢈩	1
U+22232	𢈲	1
U+22236	𢈶	1
U+2223A	𢈺	1
U+22240	𢉀	1
U+22241	𢉁	1
U+22251	𢉑	1
U+22252	𢉒	1
U+2225B	𢉛	1
U+22265	𢉥	1
U+22267	𢉧	1
U+22273	𢉳	1
U+22282	𢊂	1
U+22292	𢊒	1
U+22295	𢊕	1
U+222A4	𢊤	1
U+222AA	𢊪	1
U+222AC	𢊬	1
U+222D3	𢋓	1
U+222DB	𢋛	1
U+222EA	𢋪	1
U+222F0	𢋰	1
U+222FC	𢋼	1
U+22301	𢌁	1
U+22307	𢌇	1
U+2230B	𢌋	1
U+22328	𢌨	1
U+2232E	𢌮	1
U+22331	𢌱	1
U+22335	𢌵	1
U+2233B	𢌻	1
U+2233D	𢌽	1
U+2233E	𢌾	1
U+2234D	𢍍	1
U+22354	𢍔	1
U+2235C	𢍜	1
U+22362	𢍢	1
U+22363	𢍣	1
U+2236A	𢍪	1
U+2236F	𢍯	1
U+22379	𢍹	1
U+2237F	𢍿	1
U+2238D	𢎍	1
U+22397	𢎗	1
U+22399	𢎙	1
U+223A3	𢎣	1
U+223A5	𢎥	1
U+223A7	𢎧	1
U+223AB	𢎫	1
U+223B0	𢎰	1
U+223B3	𢎳	1
U+223B9	𢎹	1
U+223BC	𢎼	1
U+223D2	𢏒	1
U+223F3	𢏳	1
U+223FD	𢏽	1
U+22405	𢐅	1
U+22408	𢐈	1
U+2240B	𢐋	1
U+22412	𢐒	1
U+22417	𢐗	1
U+2241F	𢐟	1
U+22421	𢐡	1
U+22424	𢐤	1
U+22426	𢐦	1
U+22432	𢐲	1
U+22434	𢐴	1
U+22437	𢐷	1
U+2243B	𢐻	1
U+22443	𢑃	1
U+22444	𢑄	1
U+22448	𢑈	1
U+2244C	𢑌	1
U+2244F	𢑏	1
U+22453	𢑓	1
U+2245E	𢑞	1
U+22460	𢑠	1
U+22467	𢑧	1
U+2246D	𢑭	1
U+2246E	𢑮	1
U+22477	𢑷	1
U+22480	𢒀	1
U+22484	𢒄	1
U+22486	𢒆	1
U+22489	𢒉	1
U+2249E	𢒞	1
U+2249F	𢒟	1
U+224AB	𢒫	1
U+224B8	𢒸	1
U+224C7	𢓇	1
U+224CE	𢓎	1
U+224D4	𢓔	1
U+224E0	𢓠	1
U+224E5	𢓥	1
U+224EA	𢓪	1
U+224ED	𢓭	1
U+224F6	𢓶	1
U+224F8	𢓸	1
U+22501	𢔁	1
U+2251F	𢔟	1
U+22526	𢔦	1
U+2252A	𢔪	1
U+2252F	𢔯	1
U+22534	𢔴	1
U+22536	𢔶	1
U+22548	𢕈	1
U+2254B	𢕋	1
U+22554	𢕔	1
U+22567	𢕧	1
U+2256A	𢕪	1
U+22572	𢕲	1
U+2257F	𢕿	1
U+22584	𢖄	1
U+2258A	𢖊	1
U+2258F	𢖏	1
U+22592	𢖒	1
U+225AB	𢖫	1
U+225B4	𢖴	1
U+225B7	𢖷	1
U+225BB	𢖻	1
U+225BC	𢖼	1
U+225C3	𢗃	1
U+225D8	𢗘	1
U+225E3	𢗣	1
U+225EB	𢗫	1
U+225ED	𢗭	1
U+225F0	𢗰	1
U+22608	𢘈	1
U+2260A	𢘊	1
U+2260C	𢘌	1
U+22613	𢘓	1
U+22614	𢘔	1
U+2262C	𢘬	1
U+22630	𢘰	1
U+2263A	𢘺	1
U+2263C	𢘼	1
U+22644	𢙄	1
U+22647	𢙇	1
U+22658	𢙘	1
U+2265D	𢙝	1
U+22664	𢙤	1
U+2266C	𢙬	1
U+22670	𢙰	1
U+22676	𢙶	1
U+2267E	𢙾	1
U+22684	𢚄	1
U+22687	𢚇	1
U+22689	𢚉	1
U+22694	𢚔	1
U+22698	𢚘	1
U+2269A	𢚚	1
U+2269D	𢚝	1
U+226BA	𢚺	1
U+226C3	𢛃	1
U+226C8	𢛈	1
U+226C9	𢛉	1
U+226D5	𢛕	1
U+226DB	𢛛	1
U+226E2	𢛢	1
U+22700	𢜀	1
U+22703	𢜃	1
U+22708	𢜈	1
U+22716	𢜖	1
U+2272D	𢜭	1
U+22733	𢜳	1
U+2275C	𢝜	1
U+2275E	𢝞	1
U+22763	𢝣	1
U+22769	𢝩	1
U+2276D	𢝭	1
U+22772	𢝲	1
U+22776	𢝶	1
U+22788	𢞈	1
U+2278C	𢞌	1
U+22795	𢞕	1
U+2279B	𢞛	1
U+2279E	𢞞	1
U+2279F	𢞟	1
U+227A3	𢞣	1
U+227AB	𢞫	1
U+227C1	𢟁	1
U+227C3	𢟃	1
U+227C9	𢟉	1
U+227EC	𢟬	1
U+227F0	𢟰	1
U+227F3	𢟳	1
U+227F5	𢟵	1
U+227FB	𢟻	1
U+227FD	𢟽	1
U+22804	𢠄	1
U+2280C	𢠌	1
U+22814	𢠔	1
U+22818	𢠘	1
U+2282B	𢠫	1
U+22836	𢠶	1
U+2283A	𢠺	1
U+22848	𢡈	1
U+2284A	𢡊	1
U+22855	𢡕	1
U+22858	𢡘	1
U+22862	𢡢	1
U+22870	𢡰	1
U+22871	𢡱	1
U+22873	𢡳	1
U+22888	𢢈	1
U+2289B	𢢛	1
U+2289C	𢢜	1
U+228A9	𢢩	1
U+228CC	𢣌	1
U+228D1	𢣑	1
U+228DF	𢣟	1
U+228E4	𢣤	1
U+228E6	𢣦	1
U+228EA	𢣪	1
U+228EF	𢣯	1
U+228F6	𢣶	1
U+22902	𢤂	1
U+22907	𢤇	1
U+22908	𢤈	1
U+22909	𢤉	1
U+2290C	𢤌	1
U+2290D	𢤍	1
U+22910	𢤐	1
U+22912	𢤒	1
U+22917	𢤗	1
U+22927	𢤧	1
U+2292C	𢤬	1
U+2292D	𢤭	1
U+22941	𢥁	1
U+22952	𢥒	1
U+22957	𢥗	1
U+2295B	𢥛	1
U+2295C	𢥜	1
U+22961	𢥡	1
U+22970	𢥰	1
U+22971	𢥱	1
U+22972	𢥲	1
U+22974	𢥴	1
U+22994	𢦔	1
U+22997	𢦗	1
U+2299A	𢦚	1
U+2299C	𢦜	1
U+229A9	𢦩	1
U+229BB	𢦻	1
U+229C2	𢧂	1
U+229D7	𢧗	1
U+229DF	𢧟	1
U+229E8	𢧨	1
U+229FE	𢧾	1
U+22A18	𢨘	1
U+22A1A	𢨚	1
U+22A25	𢨥	1
U+22A26	𢨦	1
U+22A2A	𢨪	1
U+22A36	𢨶	1
U+22A65	𢩥	1
U+22A68	𢩨	1
U+22A6A	𢩪	1
U+22A6E	𢩮	1
U+22A7D	𢩽	1
U+22A84	𢪄	1
U+22A87	𢪇	1
U+22A8B	𢪋	1
U+22A8E	𢪎	1
U+22A91	𢪑	1
U+22A99	𢪙	1
U+22AA0	𢪠	1
U+22AA6	𢪦	1
U+22AB4	𢪴	1
U+22AB9	𢪹	1
U+22ABE	𢪾	1
U+22AD5	𢫕	1
U+22AF3	𢫳	1
U+22AF6	𢫶	1
U+22B06	𢬆	1
U+22B0E	𢬎	1
U+22B0F	𢬏	1
U+22B21	𢬡	1
U+22B3C	𢬼	1
U+22B3E	𢬾	1
U+22B4F	𢭏	1
U+22B5E	𢭞	1
U+22B75	𢭵	1
U+22B85	𢮅	1
U+22B8D	𢮍	1
U+22B91	𢮑	1
U+22B94	𢮔	1
U+22BA1	𢮡	1
U+22BA2	𢮢	1
U+22BA4	𢮤	1
U+22BA5	𢮥	1
U+22BAE	𢮮	1
U+22BAF	𢮯	1
U+22BB5	𢮵	1
U+22BEB	𢯫	1
U+22BF9	𢯹	1
U+22BFA	𢯺	1
U+22BFC	𢯼	1
U+22C02	𢰂	1
U+22C15	𢰕	1
U+22C24	𢰤	1
U+22C3A	𢰺	1
U+22C43	𢱃	1
U+22C4E	𢱎	1
U+22C5A	𢱚	1
U+22C61	𢱡	1
U+22C64	𢱤	1
U+22C66	𢱦	1
U+22C6C	𢱬	1
U+22C82	𢲂	1
U+22C8C	𢲌	1
U+22C95	𢲕	1
U+22C9F	𢲟	1
U+22CB2	𢲲	1
U+22CC2	𢳂	1
U+22CC3	𢳃	1
U+22CD0	𢳐	1
U+22CDD	𢳝	1
U+22CE5	𢳥	1
U+22CF0	𢳰	1
U+22CF9	𢳹	1
U+22D00	𢴀	1
U+22D01	𢴁	1
U+22D1A	𢴚	1
U+22D1F	𢴟	1
U+22D2E	𢴮	1
U+22D31	𢴱	1
U+22D39	𢴹	1
U+22D3A	𢴺	1
U+22D44	𢵄	1
U+22D45	𢵅	1
U+22D53	𢵓	1
U+22D57	𢵗	1
U+22D63	𢵣	1
U+22D64	𢵤	1
U+22D66	𢵦	1
U+22D6B	𢵫	1
U+22D71	𢵱	1
U+22D86	𢶆	1
U+22D8C	𢶌	1
U+22D99	𢶙	1
U+22D9C	𢶜	1
U+22DB5	𢶵	1
U+22DB7	𢶷	1
U+22DD1	𢷑	1
U+22DF4	𢷴	1
U+22DF7	𢷷	1
U+22E05	𢸅	1
U+22E18	𢸘	1
U+22E25	𢸥	1
U+22E30	𢸰	1
U+22E33	𢸳	1
U+22E43	𢹃	1
U+22E4F	𢹏	1
U+22E53	𢹓	1
U+22E70	𢹰	1
U+22E82	𢺂	1
U+22E84	𢺄	1
U+22E88	𢺈	1
U+22E8A	𢺊	1
U+22EAC	𢺬	1
U+22EB6	𢺶	1
U+22EB7	𢺷	1
U+22EC7	𢻇	1
U+22ED5	𢻕	1
U+22ED6	𢻖	1
U+22EE5	𢻥	1
U+22EEB	𢻫	1
U+22EEC	𢻬	1
U+22EF2	𢻲	1
U+22EF3	𢻳	1
U+22EF4	𢻴	1
U+22F04	𢼄	1
U+22F15	𢼕	1
U+22F17	𢼗	1
U+22F1D	𢼝	1
U+22F22	𢼢	1
U+22F27	𢼧	1
U+22F39	𢼹	1
U+22F40	𢽀	1
U+22F46	𢽆	1
U+22F49	𢽉	1
U+22F4E	𢽎	1
U+22F58	𢽘	1
U+22F60	𢽠	1
U+22F7F	𢽿	1
U+22F81	𢾁	1
U+22F9A	𢾚	1
U+22FAB	𢾫	1
U+22FB6	𢾶	1
U+22FB7	𢾷	1
U+22FBE	𢾾	1
U+22FCC	𢿌	1
U+22FE3	𢿣	1
U+22FE5	𢿥	1
U+22FE9	𢿩	1
U+22FEA	𢿪	1
U+22FF3	𢿳	1
U+23003	𣀃	1
U+23004	𣀄	1
U+23006	𣀆	1
U+23008	𣀈	1
U+23013	𣀓	1
U+23014	𣀔	1
U+23018	𣀘	1
U+2301B	𣀛	1
U+23024	𣀤	1
U+23026	𣀦	1
U+23037	𣀷	1
U+23041	𣁁	1
U+2305B	𣁛	1
U+23073	𣁳	1
U+23074	𣁴	1
U+2307C	𣁼	1
U+2307D	𣁽	1
U+23086	𣂆	1
U+2309E	𣂞	1
U+230A8	𣂨	1
U+230AB	𣂫	1
U+230BA	𣂺	1
U+230BE	𣂾	1
U+230C0	𣃀	1
U+230D5	𣃕	1
U+230D8	𣃘	1
U+230D9	𣃙	1
U+230DF	𣃟	1
U+230E0	𣃠	1
U+230E6	𣃦	1
U+230E8	𣃨	1
U+230F6	𣃶	1
U+23104	𣄄	1
U+2311A	𣄚	1
U+23123	𣄣	1
U+2312A	𣄪	1
U+23135	𣄵	1
U+23139	𣄹	1
U+2313B	𣄻	1
U+23148	𣅈	1
U+2314A	𣅊	1
U+23155	𣅕	1
U+2315B	𣅛	1
U+2315F	𣅟	1
U+23163	𣅣	1
U+23167	𣅧	1
U+2316A	𣅪	1
U+23179	𣅹	1
U+2317C	𣅼	1
U+23181	𣆁	1
U+2318A	𣆊	1
U+2318C	𣆌	1
U+2318F	𣆏	1
U+23191	𣆑	1
U+23197	𣆗	1
U+2319E	𣆞	1
U+231A9	𣆩	1
U+231B3	𣆳	1
U+231BB	𣆻	1
U+231BC	𣆼	1
U+231D0	𣇐	1
U+231D5	𣇕	1
U+231ED	𣇭	1
U+231F0	𣇰	1
U+231F3	𣇳	1
U+231FA	𣇺	1
U+23205	𣈅	1
U+23227	𣈧	1
U+23228	𣈨	1
U+2322A	𣈪	1
U+23231	𣈱	1
U+23233	𣈳	1
U+2323B	𣈻	1
U+2323F	𣈿	1
U+23246	𣉆	1
U+23259	𣉙	1
U+2325E	𣉞	1
U+23269	𣉩	1
U+232A9	𣊩	1
U+232BA	𣊺	1
U+232C9	𣋉	1
U+232CC	𣋌	1
U+232F1	𣋱	1
U+232F4	𣋴	1
U+232F5	𣋵	1
U+232F7	𣋷	1
U+232F9	𣋹	1
U+232FC	𣋼	1
U+23313	𣌓	1
U+23316	𣌖	1
U+23327	𣌧	1
U+23329	𣌩	1
U+23330	𣌰	1
U+2333E	𣌾	1
U+23344	𣍄	1
U+23348	𣍈	1
U+23353	𣍓	1
U+2335D	𣍝	1
U+2335F	𣍟	1
U+23364	𣍤	1
U+23366	𣍦	1
U+2336C	𣍬	1
U+23371	𣍱	1
U+23377	𣍷	1
U+23378	𣍸	1
U+2338E	𣎎	1
U+23393	𣎓	1
U+2339F	𣎟	1
U+233A7	𣎧	1
U+233AE	𣎮	1
U+233BD	𣎽	1
U+233C8	𣏈	1
U+233D1	𣏑	1
U+233D2	𣏒	1
U+233D4	𣏔	1
U+233D5	𣏕	1
U+233E8	𣏨	1
U+233FC	𣏼	1
U+23401	𣐁	1
U+23408	𣐈	1
U+23416	𣐖	1
U+2341D	𣐝	1
U+23429	𣐩	1
U+2342D	𣐭	1
U+2342E	𣐮	1
U+2343B	𣐻	1
U+23443	𣑃	1
U+23447	𣑇	1
U+23465	𣑥	1
U+23469	𣑩	1
U+23470	𣑰	1
U+23472	𣑲	1
U+2347C	𣑼	1
U+23481	𣒁	1
U+23488	𣒈	1
U+2348B	𣒋	1
U+234A8	𣒨	1
U+234AA	𣒪	1
U+234AD	𣒭	1
U+234AF	𣒯	1
U+234B6	𣒶	1
U+234CA	𣓊	1
U+234CC	𣓌	1
U+234CD	𣓍	1
U+234D7	𣓗	1
U+234F7	𣓷	1
U+234F9	𣓹	1
U+23512	𣔒	1
U+23515	𣔕	1
U+2351A	𣔚	1
U+2351B	𣔛	1
U+2351C	𣔜	1
U+2352D	𣔭	1
U+23531	𣔱	1
U+23535	𣔵	1
U+2353C	𣔼	1
U+23543	𣕃	1
U+23555	𣕕	1
U+2355A	𣕚	1
U+2355B	𣕛	1
U+2355C	𣕜	1
U+23587	𣖇	1
U+23589	𣖉	1
U+2358C	𣖌	1
U+23595	𣖕	1
U+235BC	𣖼	1
U+235BD	𣖽	1
U+235C8	𣗈	1
U+235CD	𣗍	1
U+235D4	𣗔	1
U+235E9	𣗩	1
U+235F7	𣗷	1
U+235F8	𣗸	1
U+23601	𣘁	1
U+23605	𣘅	1
U+23612	𣘒	1
U+23619	𣘙	1
U+23629	𣘩	1
U+2362B	𣘫	1
U+23636	𣘶	1
U+2364D	𣙍	1
U+23665	𣙥	1
U+2366A	𣙪	1
U+23680	𣚀	1
U+23688	𣚈	1
U+2368C	𣚌	1
U+2368D	𣚍	1
U+2368E	𣚎	1
U+2368F	𣚏	1
U+236A3	𣚣	1
U+236A8	𣚨	1
U+236B8	𣚸	1
U+236DC	𣛜	1
U+236EE	𣛮	1
U+236F9	𣛹	1
U+236FA	𣛺	1
U+23703	𣜃	1
U+23730	𣜰	1
U+23735	𣜵	1
U+2373F	𣜿	1
U+2375C	𣝜	1
U+23779	𣝹	1
U+2377B	𣝻	1
U+2377E	𣝾	1
U+23788	𣞈	1
U+2378F	𣞏	1
U+23790	𣞐	1
U+23795	𣞕	1
U+2379A	𣞚	1
U+2379E	𣞞	1
U+237A3	𣞣	1
U+237AD	𣞭	1
U+237B2	𣞲	1
U+237B5	𣞵	1
U+237B6	𣞶	1
U+237CC	𣟌	1
U+237E6	𣟦	1
U+237E8	𣟨	1
U+23809	𣠉	1
U+23810	𣠐	1
U+23819	𣠙	1
U+23821	𣠡	1
U+2382E	𣠮	1
U+23834	𣠴	1
U+23844	𣡄	1
U+23858	𣡘	1
U+23863	𣡣	1
U+2386A	𣡪	1
U+23877	𣡷	1
U+2387A	𣡺	1
U+2387C	𣡼	1
U+23884	𣢄	1
U+23886	𣢆	1
U+23887	𣢇	1
U+238AE	𣢮	1
U+238B7	𣢷	1
U+238BA	𣢺	1
U+238BF	𣢿	1
U+238E2	𣣢	1
U+238EA	𣣪	1
U+238F5	𣣵	1
U+238F6	𣣶	1
U+238F7	𣣷	1
